ID,ID2,Item Title,Final URL,Image URL,Item Subtitle,Item Description,Item Category,Price
"Chevrolet Equinox","2GNFLFE38G6359290","2016 Chevrolet Equinox","http://www.capitolchevy.com/VehicleDetails/new-2016-Chevrolet-Equinox-AWD_LT-Austin-TX/2890486993","http://inventory-dmg.assets-cdk.com/2/2/4/14179378422.jpg","Equinox","MSRP: $33,685.00  
Consumer Cash Program (Exp.02/28/2017): $1,500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","30990 USD"
"Chevrolet Malibu","1G1ZE5ST8GF351459","2016 Chevrolet Malibu","http://www.capitolchevy.com/VehicleDetails/new-2016-Chevrolet-Malibu-1LT-Austin-TX/2935764383","http://inventory-dmg.assets-cdk.com/5/2/7/13908530725.jpg","Malibu","MSRP: $28,325.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","26059 USD"
"Chevrolet Malibu","1G1ZE5ST0GF301154","2016 Chevrolet Malibu","http://www.capitolchevy.com/VehicleDetails/new-2016-Chevrolet-Malibu-1LT-Austin-TX/2972379653","http://inventory-dmg.assets-cdk.com/9/4/2/14246982249.jpg","Malibu","MSRP: $25,955.00  
Total GM Cash Rebates (Exp.01/01/2017): $1,000.00  
Dealer Discounts: $1,500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","23878 USD"
"Chevrolet Silverado","1GCVKREC5GZ351953","2016 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2016-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_4_Wheel_Drive_LT_Z71-Austin-TX/2913382773","http://inventory-dmg.assets-cdk.com/0/8/6/13780045680.jpg","Silverado","MSRP: $46,965.00  
Incremental Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Incremental Consumer Cash Program 17-40AC expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","43207 USD"
"Chevrolet Silverado","1GCNCNEC3GZ309948","2016 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2016-Chevrolet-Silverado_1500-Regular_Cab_Long_Box_2_Wheel_Drive_WT-Austin-TX/2937054953","http://inventory-dmg.assets-cdk.com/7/3/9/13951533937.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","30355 USD"
"Chevrolet Trax","3GNCJKSB8GL254502","2016 Chevrolet Trax","http://www.capitolchevy.com/VehicleDetails/new-2016-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2942017963","http://inventory-dmg.assets-cdk.com/6/8/9/13951533986.jpg","Trax","MSRP: $21,195.00  
Total GM Cash Rebates (Exp.01/01/2018): $1,250.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","19923 USD"
"Chevrolet Camaro","1G1FB3DSXH0137937","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Conv_1LT-Austin-TX/2858953943","http://inventory-dmg.assets-cdk.com/4/9/8/13663322894.jpg","Camaro","MSRP: $38,090.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","35804 USD"
"Chevrolet Camaro","1G1FD3DX1H0101043","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Conv_2LT-Austin-TX/2784478863","http://inventory-dmg.assets-cdk.com/5/2/2/13375714225.jpg","Camaro","MSRP: $42,695.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","40133 USD"
"Chevrolet Camaro","1G1FD3DS7H0121866","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Conv_2LT-Austin-TX/2831796663","http://inventory-dmg.assets-cdk.com/8/0/9/13520101908.jpg","Camaro","MSRP: $42,435.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","39888 USD"
"Chevrolet Camaro","1G1FH3D76H0133863","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Conv_2SS-Austin-TX/2838949863","http://inventory-dmg.assets-cdk.com/8/2/1/13555811128.jpg","Camaro","MSRP: $51,785.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","48677 USD"
"Chevrolet Camaro","1G1FB1RS3H0130499","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2831796693","http://inventory-dmg.assets-cdk.com/9/7/4/13414578479.jpg","Camaro","MSRP: $32,240.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","30305 USD"
"Chevrolet Camaro","1G1FB1RS7H0126925","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2831797083","http://inventory-dmg.assets-cdk.com/8/3/5/13466170538.jpg","Camaro","MSRP: $31,040.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","29177 USD"
"Chevrolet Camaro","1G1FB1RX4H0183479","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2920857773","http://inventory-dmg.assets-cdk.com/4/9/1/14082894194.jpg","Camaro","MSRP: $29,645.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","28445 USD"
"Chevrolet Camaro","1G1FB1RX7H0183279","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2920857833","http://inventory-dmg.assets-cdk.com/1/7/0/14082893071.jpg","Camaro","MSRP: $29,645.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","28445 USD"
"Chevrolet Camaro","1G1FB1RX4H0183482","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2921635483","http://inventory-dmg.assets-cdk.com/0/3/3/13867532330.jpg","Camaro","MSRP: $30,040.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","28840 USD"
"Chevrolet Camaro","1G1FB1RS8H0184199","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2922471483","http://inventory-dmg.assets-cdk.com/2/5/1/13864746152.jpg","Camaro","MSRP: $32,490.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","31290 USD"
"Chevrolet Camaro","1G1FB1RS8H0184610","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2923535383","http://inventory-dmg.assets-cdk.com/7/4/3/14010389347.jpg","Camaro","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","30895 USD"
"Chevrolet Camaro","1G1FB1RX6H0184889","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2923535393","http://inventory-dmg.assets-cdk.com/8/2/4/14039562428.jpg","Camaro","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","28445 USD"
"Chevrolet Camaro","1G1FB1RS3H0184885","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2923535413","http://inventory-dmg.assets-cdk.com/6/7/1/13884060176.jpg","Camaro","MSRP: $32,095.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","30895 USD"
"Chevrolet Camaro","1G1FB1RS1H0184495","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2945428283","http://inventory-dmg.assets-cdk.com/1/7/6/14039562671.jpg","Camaro","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","29940 USD"
"Chevrolet Camaro","1G1FB1RS9H0183370","2017 Chevrolet Camaro","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Camaro-2dr_Cpe_1LT-Austin-TX/2976735593","http://inventory-dmg.assets-cdk.com/4/3/9/14285841934.jpg","Camaro","MSRP: $31,535.00  
Chevrolet Select Market Bonus Cash Program: (Exp.02/28/2017): $1,000.00  
Dealer Discounts: $1.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Program 17-40AF GM US State of TexasTax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details. Must take retail delivery by 02/28/2017.","New","30335 USD"
