id,availability,condition,description,image_link,link,title,price,brand
1GNSCCKC5HR231919,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/2/4/1/14407292142.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2938502933,2017 Chevrolet Tahoe,61410 USD,Chevrolet
1GNSCCKC8HR113993,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3377673/default/ext_GAZ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2977943273,2017 Chevrolet Tahoe,62250 USD,Chevrolet
1GNSCCKC6HR252505,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/2/4/4/14316498442.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2979801573,2017 Chevrolet Tahoe,68130 USD,Chevrolet
1GNSKBKC3HR254435,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/0/9/3/14039568390.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_LT-Austin-TX/2949776453,2017 Chevrolet Tahoe,61395 USD,Chevrolet
1GNSKBKC7HR259069,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/3/5/1/14089753153.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_LT-Austin-TX/2958176693,2017 Chevrolet Tahoe,60240 USD,Chevrolet
1GNSKBKC4HR322841,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3377723/default/ext_GAZ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_LT-Austin-TX/2994273463,2017 Chevrolet Tahoe,60600 USD,Chevrolet
1GNSKBKC2HR322997,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3377723/default/ext_G1W_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_LT-Austin-TX/2994939053,2017 Chevrolet Tahoe,55265 USD,Chevrolet
1GNSKCKC0HR243401,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/2/8/8/14246986882.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_Premier-Austin-TX/2968608243,2017 Chevrolet Tahoe,71280 USD,Chevrolet
1GNSKCKC6HR309241,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/7/7/7/14483773777.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_Premier-Austin-TX/2985546103,2017 Chevrolet Tahoe,69460 USD,Chevrolet
1GNSKCKC0HR308425,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/3/0/8/14483774803.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_Premier-Austin-TX/2986356743,2017 Chevrolet Tahoe,70160 USD,Chevrolet
1GNSKCKC1HR308692,in stock,New,New 2017 Chevrolet Tahoe,http://inventory-dmg.assets-cdk.com/7/3/2/14483774237.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_Premier-Austin-TX/2986938653,2017 Chevrolet Tahoe,68165 USD,Chevrolet
1GNKRGKDXHJ236918,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/9/4/6/14400063649.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2897794263,2017 Chevrolet Traverse,33565 USD,Chevrolet
1GNKRGKD8HJ237257,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/0/2/5/13791763520.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2897794393,2017 Chevrolet Traverse,33565 USD,Chevrolet
1GNKRGKD9HJ240801,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/9/4/13773233494.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2902076823,2017 Chevrolet Traverse,34815 USD,Chevrolet
1GNKRGKD3HJ240731,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/6/8/0/13773234086.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2902076833,2017 Chevrolet Traverse,34815 USD,Chevrolet
1GNKRGKDXHJ149245,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/5/1/14198194154.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2964707383,2017 Chevrolet Traverse,30495 USD,Chevrolet
1GNKRGKD9HJ244752,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/9/3/5/14253741539.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2972379773,2017 Chevrolet Traverse,32889 USD,Chevrolet
1GNKRGKD3HJ289055,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/9/6/3/14253765369.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2973014533,2017 Chevrolet Traverse,35720 USD,Chevrolet
1GNKRGKDXHJ347226,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/0/2/8/14504332820.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2986356623,2017 Chevrolet Traverse,34165 USD,Chevrolet
1GNKRGKD9HJ347024,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273363/default/ext_G1E_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2986356633,2017 Chevrolet Traverse,34560 USD,Chevrolet
1GNKRGKD8HJ347029,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273363/default/ext_GB8_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2986356643,2017 Chevrolet Traverse,34165 USD,Chevrolet
1GNKRGKDXHJ346786,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/1/8/4/14504332481.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2986356673,2017 Chevrolet Traverse,34165 USD,Chevrolet
1GNKRGKD4HJ347495,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/8/7/1/14504332178.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2987050303,2017 Chevrolet Traverse,34165 USD,Chevrolet
1GNKRGKD6HJ347997,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273363/default/ext_G1W_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2987050333,2017 Chevrolet Traverse,35160 USD,Chevrolet
1GNKRGKDXHJ348747,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273363/default/ext_GAZ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2987762733,2017 Chevrolet Traverse,34165 USD,Chevrolet
1GNKRGKD9HJ273524,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/8/2/1/14440414128.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2988662043,2017 Chevrolet Traverse,32066 USD,Chevrolet
1GNKRGKD5HJ273178,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273363/default/ext_GB8_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2995500323,2017 Chevrolet Traverse,32066 USD,Chevrolet
1GNKRHKDXHJ221700,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/2/1/5/14160389512.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2884912093,2017 Chevrolet Traverse,41235 USD,Chevrolet
1GNKRHKD7HJ223890,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/4/0/14152280044.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2887011183,2017 Chevrolet Traverse,37990 USD,Chevrolet
1GNKRHKD6HJ259053,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/4/8/13868411844.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2920857793,2017 Chevrolet Traverse,38070 USD,Chevrolet
1GNKRHKD0HJ331980,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/6/7/14385486764.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2973945953,2017 Chevrolet Traverse,40315 USD,Chevrolet
1GNKRHKD4HJ333408,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/7/3/3/14385488337.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2974789103,2017 Chevrolet Traverse,40315 USD,Chevrolet
1GNKRHKD2HJ339143,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/9/0/0/14483774009.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2981408523,2017 Chevrolet Traverse,41815 USD,Chevrolet
1GNKRHKD6HJ228823,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/5/4/6/14496580645.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2991680903,2017 Chevrolet Traverse,36791 USD,Chevrolet
1GNKRFKD1HJ150794,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/5/9/1/13773232195.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2818903743,2017 Chevrolet Traverse,29592 USD,Chevrolet
1GNKRFKD1HJ240138,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/2/2/13773233224.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2900716143,2017 Chevrolet Traverse,30820 USD,Chevrolet
1GNKRFKD6HJ240717,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/9/7/6/14447177679.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2902076803,2017 Chevrolet Traverse,30820 USD,Chevrolet
1GNKRFKD0HJ240941,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/1/0/1/13773233101.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2902076863,2017 Chevrolet Traverse,30820 USD,Chevrolet
1GNKRFKD8HJ241965,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/5/4/8/13773233845.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2902922463,2017 Chevrolet Traverse,30820 USD,Chevrolet
1GNKRFKD6HJ251507,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/6/7/0/14071160076.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2910324533,2017 Chevrolet Traverse,30820 USD,Chevrolet
1GNKRFED8HJ257790,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/7/0/7/14454819707.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2919894673,2017 Chevrolet Traverse,28695 USD,Chevrolet
1GNKRFKD6HJ252074,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/0/8/3/13860581380.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2921546023,2017 Chevrolet Traverse,30820 USD,Chevrolet
1GNKRFKD8HJ142708,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/3/4/1/14010384143.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2946658423,2017 Chevrolet Traverse,28538 USD,Chevrolet
1GNKRFKD6HJ146868,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/6/5/2/14077245256.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2956059053,2017 Chevrolet Traverse,29573 USD,Chevrolet
1GNKRFKD2HJ246966,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/8/8/14179389884.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2964707853,2017 Chevrolet Traverse,28988 USD,Chevrolet
1GNKRFED0HJ251255,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/0/0/7/14196934700.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2966989443,2017 Chevrolet Traverse,28043 USD,Chevrolet
1GNKRFED4HJ251968,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/3/5/9/14246982953.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2972379783,2017 Chevrolet Traverse,29770 USD,Chevrolet
1GNKRFED6HJ221029,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/7/0/6/14385490607.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2983542963,2017 Chevrolet Traverse,29695 USD,Chevrolet
1GNKRFKD4HJ346342,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/6/8/8/14483775886.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2985628853,2017 Chevrolet Traverse,31420 USD,Chevrolet
1GNKRFKD1HJ346198,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/0/1/14512300104.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2985628903,2017 Chevrolet Traverse,31420 USD,Chevrolet
1GNKRFKD0HJ345947,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/7/4/6/14483775647.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2985628943,2017 Chevrolet Traverse,31420 USD,Chevrolet
1GNKRFKD2HJ346517,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273313/default/ext_17U_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2986356613,2017 Chevrolet Traverse,31420 USD,Chevrolet
1GNKRFKD7HJ346982,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/1/6/8/14504331861.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2986356653,2017 Chevrolet Traverse,31420 USD,Chevrolet
1GNKRFKD9HJ349883,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273313/default/ext_GAZ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2988774653,2017 Chevrolet Traverse,31420 USD,Chevrolet
1GNKRFED9HJ351564,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273313/default/ext_17U_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2990261903,2017 Chevrolet Traverse,29920 USD,Chevrolet
1GNKRJKD3HJ116343,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/3/3/6/13465360633.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2794781133,2017 Chevrolet Traverse,40296 USD,Chevrolet
1GNKRJKD0HJ135870,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/0/3/6/13848877630.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2925928873,2017 Chevrolet Traverse,39530 USD,Chevrolet
1GNKRJKD1HJ276317,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/4/8/1/13964543184.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2934227803,2017 Chevrolet Traverse,45475 USD,Chevrolet
1GNKRJKD1HJ277550,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/6/1/0/14063866016.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2934932423,2017 Chevrolet Traverse,44480 USD,Chevrolet
1GNKRJKD2HJ330580,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/9/8/7/14341580789.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2972325923,2017 Chevrolet Traverse,45010 USD,Chevrolet
1GNKRJKD9HJ334397,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/0/5/9/14392785950.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2975595173,2017 Chevrolet Traverse,45010 USD,Chevrolet
1GNKRJKD0HJ237623,in stock,New,New 2017 Chevrolet Traverse,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3273253/default/ext_GB8_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2994672033,2017 Chevrolet Traverse,41588 USD,Chevrolet
KL7CJKSB6HB130916,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/3/9/2/14172413293.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2960062773,2017 Chevrolet Trax,18395 USD,Chevrolet
3GNCJKSBXHL131625,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/5/9/0/14196934095.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2966989163,2017 Chevrolet Trax,18705 USD,Chevrolet
3GNCJKSB8HL240116,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/0/0/4/14251979400.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2968948213,2017 Chevrolet Trax,18395 USD,Chevrolet
3GNCJKSB0HL131293,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/4/4/6/14253740644.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2972379673,2017 Chevrolet Trax,18705 USD,Chevrolet
3GNCJKSB7HL186873,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/1/7/5/14433261571.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2980579453,2017 Chevrolet Trax,19395 USD,Chevrolet
KL7CJKSB2HB175528,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364343/default/ext_GAN_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2992823103,2017 Chevrolet Trax,19395 USD,Chevrolet
KL7CJKSB9HB175204,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364343/default/ext_GAN_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2993519593,2017 Chevrolet Trax,19395 USD,Chevrolet
KL7CJKSB7HB176352,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364343/default/ext_GAZ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2993519663,2017 Chevrolet Trax,19395 USD,Chevrolet
KL7CJLSB8HB116666,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/0/9/4/14050271490.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2952169433,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB9HB099277,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/7/5/14106454579.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2954432533,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB7HB141431,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/8/0/14224215089.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2968947923,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB0HL236910,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/1/7/0/14262627071.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2968947983,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB7HL239013,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/8/3/14251976389.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2968948163,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB2HB139070,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/6/6/8/14224214866.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2968948293,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSBXHB139110,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/0/6/4/14246988460.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2968948433,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB7HL249301,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/6/5/14365837569.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2974789133,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB6HL251234,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364493/default/ext_GAN_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2979738133,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB1HL252159,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/5/5/1/14414805155.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2979738163,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB1HL251254,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/7/7/7/14414806777.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2979738173,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB7HL251274,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/0/7/1/14414807170.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2979738193,2017 Chevrolet Trax,23565 USD,Chevrolet
3GNCJLSB6HL252111,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/7/5/5/14414805557.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2979738203,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB1HB151341,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/8/8/14447179889.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2981408463,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB7HB150193,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/6/1/6/14414809616.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2981408473,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB3HB150739,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/3/6/0/14414809063.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2981408483,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB2HB153437,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/1/1/14433264119.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2981408493,2017 Chevrolet Trax,21745 USD,Chevrolet
